Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
RHQ568U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ570,"{Have you/Has SP} taken female hormone pills containing both estrogen and progestin (like Prempro, Premphase)? (Do not include birth control pills.)",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ572,How old {were you/was SP} when {you/she} first started taking pills containing both estrogen and progestin?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ574,{Are you/Is SP} taking pills containing both estrogen and progestin now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ576Q,"Not counting any time when {you/SP} stopped taking them, for how long altogether {{have you/has SP} taken/did {you/SP} take} pills containing both estrogen and progestin?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ576U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ580,{Have you/Has SP} ever used female hormone patches containing estrogen only?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ582,How old {were you/was SP} when {you/she} first started using patches containing estrogen only?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ584,{Are you/Is SP} using patches containing estrogen only now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ586Q,"Not counting any time when {you/SP} stopped taking them, for how long altogether {have you used/did you use/has she used/did she use} patches containing estrogen only?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ586U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ596,{Have you/Has SP} used female hormone patches containing both estrogen and progestin?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ598,How old {were you/was SP} when {you/she} first started using patches containing both estrogen and progestin?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ600,{Are you/Is SP} using patches containing both estrogen and progestin now?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ602Q,"Not counting any time when {you/SP} stopped taking them, for how long altogether {have you used/did you use/has she used/did she use} patches containing both estrogen and progestin?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ602U,UNIT OF MEASURE.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ740,"During the past month, did {you/SP} have any of the following problems: vaginal itching, an unpleasant vaginal odor, or an unusual vaginal discharge?",RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ750A,Which of these problems did {you/SP} have?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ750B,Which of these problems did {you/SP} have?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RHQ750C,Which of these problems did {you/SP} have?,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,RHQ_D,Reproductive Health,2005,2006,Questionnaire,None
RDD040,For how many years {have you/has SP} had this cough?,RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDD060,"For how many years, {have you/has SP} had trouble with phlegm?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDD120,"[In the past 12 months], how many times {have you/has SP} gone to the doctor's office or the hospital emergency room for one or more of these attacks of wheezing or whistling?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ031,{Do you/Does SP} usually cough on most days for 3 consecutive months or more during the year?,RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ050,{Do you/Does SP} bring up phlegm on most days for 3 consecutive months or more during the year?,RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ070,In the past 12 months {have you/has SP} had wheezing or whistling in {your/his/her} chest?,RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ080,"[In the past 12 months], how many attacks of wheezing or whistling {have you/has SP} had?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ090,"[In the past 12 months], how often, on average, has {your/SP's} sleep been disturbed because of wheezing?  Would you say this happens . . .",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ100,"[In the past 12 months], has {your/SP's} chest sounded wheezy during or after exercise or physical activity?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ134,"(In the past 12 months), (have you/has SP) taken medication, prescribed by a doctor, for wheezing or whistling?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ135,"During the past 12 months, how much did {you/SP} limit {your/his/her} usual activities due to wheezing or whistling?  Would you say…",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ137,"During the past 12 months, how many days of work or school did {you/SP} miss due to wheezing or whistling?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
RDQ140,"[In the past 12 months], {have you/has SP} had a dry cough at night not counting a cough associated with a cold or chest infection lasting 14 days or more?",RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,RDQ_D,Respiratory Health,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXAISC,Interview Status Code,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXD031,"When you first had vaginal, anal, or oral sex, how old were you?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXD171,"In your lifetime, with how many females have you had vaginal, anal, or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ021,"The next set of questions is about your sexual behavior. By sex, we mean vaginal, anal, or oral sex. Please remember that your answers are strictly confidential. Have you ever had vaginal, anal, or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ101,"In your lifetime, with how many males have you had vaginal, anal, or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ130,"In your lifetime, with how many females have you had sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ251,"In the past 12 months, about how often have you had vaginal or anal sex without using a condom?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ260,Has a doctor or other health care professional ever told you that you had genital herpes?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ265,Has a doctor or other health care professional ever told you that you had genital warts?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ270,"In the past 12 months, has a doctor or other health care professional told you that you had gonorrhea, sometimes called GC or clap?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ272,"In the past 12 months, has a doctor or other health care professional told you that you had chlamydia?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ280,Are you circumcised or uncircumcised?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ292,Do you think of yourself as...,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ294,Do you think of yourself as...,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ350,With how many of these males have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ400,With how many of these females have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ410,"In your lifetime, with how many males have you had anal or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ430,With how many of these males have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ450,"In the past 12 months, with how many males have you had vaginal, anal, or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ470,With how many of these males have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ490,"In the past 12 months, with how many females have you had sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ510,"In the past 12 months, with how many females have you had vaginal, anal, or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ530,With how many of these females have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ550,"In the past 12 months, with how many males have you had anal or oral sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ570,With how many of these males have you had only oral sex?,SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ590,"Of the persons you had sex with in the past 12 months, how many were five or more years older than you?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ600,"Of the persons you had sex with in the past 12 months, how many were five or more years younger than you?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SXQ610,"In the past 12 months, about how many times have you had vaginal or anal sex?",SXQ_D,Sexual Behavior,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLD010H,The next set of questions is about your sleeping habits.  How much sleep {do you/does SP} usually get at night on weekdays or workdays?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLD020M,How long does it usually take {you/SP} to fall asleep at bedtime?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ030,"In the past 12 months, how often did {you/SP} snore while {you were/s/he was} sleeping?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ040,"In the past 12 months, how often did {you/SP} snort, gasp, or stop breathing while {you were/s/he was} asleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ050,{Have you/Has SP} ever told a doctor or other health professional that {you have/s/he has} trouble sleeping?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ060,{Have you/Has SP} ever been told by a doctor or other health professional that {you have/s/he has} a sleep disorder?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ070A,What was the sleep disorder?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ070B,What was the sleep disorder?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ070C,What was the sleep disorder?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ070D,What was the sleep disorder?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ080,"This next set of questions is about {your/SP?s} sleeping habits in the past month.  In the past month, how often did {you/SP} have trouble falling asleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ090,"[In the past month, how often did {you/SP}] wake up during the night and had trouble getting back to sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ100,"[In the past month, how often did {you/SP}] wake up too early in the morning and {were/was} unable to get back to sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ110,"[In the past month, how often did {you/SP}] feel unrested during the day, no matter how many hours of sleep {you have/s/he has} had?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ120,"[In the past month, how often did {you/SP}] feel excessively or overly sleepy during the day?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ130,"[In the past month, how often did {you/SP}] not get enough sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ140,"[In the past month, how often did {you/SP}] take sleeping pills or other medication to help {you/him/her} sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ150,"[In the past month, how often did {you/SP}] have leg jerks while trying to sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ160,"[In the past month, how often did {you/SP}] have leg cramps while trying to sleep?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ170,"The purpose of this next set of questions is to find out if {you generally have/SP generally has} difficulty carrying out certain activities because {you are/s/he is} too sleepy or tired.  When the words 'sleepy' or 'tired' are used, it means the feeling that {you/s/he} can't keep {your/his/her} eyes open, {your/his/her} head is droopy, that {you/s/he} want to 'nod off' or that {you feel/s/he feels} the urge to take a nap.  The words do not refer to the tired or fatigued feeling {you/she} may have after {you have/s/he has} exercised.   {Do you/Does SP} have difficulty concentrating on the things {you do/s/he does} because {you feel/s/he feels} sleepy or tired?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ180,"{Do you/Does SP} generally have difficulty remembering things, because {you are/s/he is} sleepy or tired?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ190,{Do you/Does SP} have difficulty finishing a meal because {you become/s/he becomes} sleepy or tired?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ200,"{Do you/Does SP} have difficulty working on a hobby, for example, sewing, collecting, gardening, because {you are/s/he is} sleepy or tired?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ210,{Do you/Does SP} have difficulty getting things done because {you are/s/he is} too sleepy or tired to drive or take public transportation?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ220,"{Do you/Does SP} have difficulty taking care of financial affairs and doing paperwork (for example, paying bills or keeping financial records) because {you are/s/he is} sleepy or tired?",SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ230,{Do you/Does SP} have difficulty performing employed or volunteer work because {you are/s/he is} sleepy or tired?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SLQ240,{Do you/Does SP} have difficulty maintaining a telephone conversation because {you become/s/he becomes} sleepy or tired?,SLQ_D,Sleep Disorders,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMAQUEX2,Questionnaire Mode Flag,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD030,How old {were you/was SP} when {you/s/he} first started to smoke cigarettes fairly regularly?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD055,How old {were you/was SP} when {you/s/he} last smoked cigarettes {fairly regularly}?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD057,"At that time, about how many cigarettes did {you/SP} usually smoke per day?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD070,"On average, how many cigarettes {do you/does SP} now smoke per day?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD075,For about how many years {have you/has SP} smoked this amount?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD093,May I please see the pack for the brand of cigarettes {you usually smoke/SP usually smokes}.,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100BR,BRAND OF CIGARETTES SMOKED BY SP (SUB-BRAND INCLUDED IF APPLICABLE AND AVAILABLE),SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100CO,CIGARETTE CARBON MONOXIDE CONTENT,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100FL,CIGARETTE PRODUCT FILTERED OR NON-FILTERED,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100LN,CIGARETTE PRODUCT LENGTH,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100MN,CIGARETTE PRODUCT MENTHOLATED OR NON-MENTHOLATED,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100NI,CIGARETTE NICOTINE CONTENT,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD100TR,CIGARETTE TAR CONTENT,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD630,How old were you when you smoked a whole cigarette for the first time?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD641,On how many of the past 30 days did {you/SP} smoke a cigarette?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMD650,"During the past 30 days, on the days that {you/SP} smoked, about how many cigarettes did {you/s/he} smoke per day?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMDUPCA,Cigarette 12-digit Universal Product Code (UPC),SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ020,These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ040,{Do you/Does SP} now smoke cigarettes . .,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ050Q,How long has it been since {you/SP} quit smoking cigarettes?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ050U,UNIT OF MEASURE,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ077,How soon after you wake up do you smoke? Would you say...,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ620,"The following questions are about cigarette smoking and other tobacco use. Have you ever tried cigarette smoking, even 1 or 2 puffs?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ660,"During the past 30 days, on the days that you smoked, which brand of cigarettes did you usually smoke?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ664B,{Were/Was} the Benson and Hedges cigarettes menthol or non-menthol?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ664C,{Were/Was} the Camel cigarettes menthol or non-menthol?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ664M,{Were/Was} the Marlboro cigarettes menthol or non-menthol?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ664O,{Were/Was} the other brand cigarettes menthol or non-menthol?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ664W,{Were/Was} the Winston cigarettes menthol or non-menthol?,SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666B,"{Were/Was} the Benson and Hedges cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666C,"{Were/Was} the Camel cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666K,"{Were/Was} the Kool cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666M,"{Were/Was} the Marlboro cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666O,"{Were/Was} the other brand cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666S,"{Were/Was} the Salem cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ666W,"{Were/Was} the Winston cigarettes regulars, lights, or ultra-lights?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SMQ670,"During the past 12 months, have you stopped smoking for one day or longer because you were trying to quit smoking?",SMQ_D,Smoking - Cigarette Use,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SMQFAM_D,Smoking - Household Smokers,2005,2006,Questionnaire,None
SMD410,"I would now like to ask you a few questions about smoking.   Does anyone who lives here smoke cigarettes, cigars, or pipes anywhere inside this home?",SMQFAM_D,Smoking - Household Smokers,2005,2006,Questionnaire,None
SMD415,Total number of smokers in home,SMQFAM_D,Smoking - Household Smokers,2005,2006,Questionnaire,None
SMD415A,Total # of cigarette smokers in home,SMQFAM_D,Smoking - Household Smokers,2005,2006,Questionnaire,None
SMD430,How many cigarettes per day {do you/does PERSON} usually smoke anywhere inside the home?,SMQFAM_D,Smoking - Household Smokers,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMAQUEX,Questionnaire Mode Flag.,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ680,"The following questions ask about use of tobacco or nicotine products in the past 5 days.  During the past 5 days, did {you/he/she} use any product containing nicotine including cigarettes, pipes, cigars, chewing tobacco, snuff, nicotine patches, nicotine gum, or any other product containing nicotine?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690A,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690B,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690C,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690D,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690E,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ690F,Which of these products did {you/he/she} use?,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ710,"During the past 5 days {including today}, on how many days did {you/he/she} smoke cigarettes?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ720,"During the past 5 days, on the days {you/he/she} smoked, how many cigarettes did {you/he/she} smoke each day?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ725,When did {you/he/she} smoke {your/his/her} last cigarette? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ740,"During the past 5 days (including today), on how many days did {you/he/she} smoke a pipe?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ750,"During the past 5 days, on the days did {you/he/she} smoked a pipe, how many pipes did {you/he/she} smoke each day?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ755,When did {you/he/she} smoke {your/his/her} last pipe? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ770,"During the past 5 days (including today), on how many days did {you/he/she} smoke cigars?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ780,"During the past 5 days, on the days {you/he/she} smoked cigars, how many cigars did {you/he/she} smoke each day?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ785,When did {you/he/she} smoke {your/his/her} last cigar? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ800,"During the past 5 days (including today), on how many days did {you/he/she} use chewing tobacco, such as Redman, Levi Garrett or Beechnut?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ815,When did {you/he/she} last use chewing tobacco? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ817,"During the past 5 days {including today}, on how many days did {you/he/she} use snuff, such as Skoal, Skoal Bandits, or Copenhagen?",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ819,When did {you/he/she} last use snuff? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ830,"During the past 5 days (including today), on how many days did {you/he/she} use any product containing nicotine to help {you/he/she} stop smoking? Include nicotine patches, gum, or any other product containing nicotine.",SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SMQ840,When did {you/he/she} last use a product containing nicotine? Was it...,SMQRTU_D,Smoking - Recent Tobacco Use,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,SSQ_D,Social Support,2005,2006,Questionnaire,None
SSD044,How often {do you/does SP} attend church or religious services?,SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ011,Now I would like to ask a few questions about {your/SP's} friends and family.  Can {you/SP} count on anyone to provide {you/him/her} with emotional support such as talking over problems or helping {you/him/her} make a difficult decision?,SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021A,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021B,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021C,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021D,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021E,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021F,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021G,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021H,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021I,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021J,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021K,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021L,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021M,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ021N,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ031,"[In the last 12 months], could {you/SP} have used more emotional support than {you/s/he} received?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ041,Would you say that {you/SP} could have used . . .,SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ051,"If {you/SP} need{s} some extra help financially, could {you/s/he} count on anyone to help {you/him/her}; for example, by paying any bills, housing costs, hospital visits, or providing {you/him/her} with food or clothes?",SSQ_D,Social Support,2005,2006,Questionnaire,None
SSQ061,"In general, how many close friends {do you/does SP} have?  PROBE:  By ""close friends"" I mean relatives or non-relatives that {you s/he} feel{s} at ease with, can talk to about private matters, and can call on for help.",SSQ_D,Social Support,2005,2006,Questionnaire,None
SEQN,Respondent sequence number.,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ010,"Next I have general questions about (your/SP's) vision. With both eyes open, can (you/he/she) see light?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ017,{Are you/Is SP} blind in both eyes?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ031,"At the present time, would you say (your/SP'S) eyesight, with glasses or contact lenses if (you/he/she) wear them is.....",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ041,How much of the time {do you/does SP} worry about {your/his/her} eyesight?  Would you say . . .,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ051A,"The next questions are about how much difficulty, if any, {you have/SP has} doing certain activities, such as reading ordinary newsprint or going down steps.  If {you/s/he} usually wear{s} glasses or contact lenses to do these activities, please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts.  How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ051B,"How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking, sewing, fixing things around the house, or using hand tools?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ051C,"How much difficulty {do you/does SP} have . . .going down steps, stairs, or curbs in dim light or at night?",VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ051D,How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ051E,How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ056,How much difficulty {do you/does SP}  have driving during the daytime in familiar places?,VIQ_D,Vision,2005,2006,Questionnaire,None
VIQ061,"How limited {are you/is SP} in how long {you/s/he} can work or do other daily activities such as housework, child care, school, or community activities because of {your/his/her} vision?  Would you say {you are/s/he is} limited . . .",VIQ_D,Vision,2005,2006,Questionnaire,None
